ACT_ID	CIDX	AIDX	RIDX	TYPE	RELATION	VALUE	UPPER_VALUE	UNITS	TEXT_VALUE	ACTIVITY_COMMENT	CRIDX
ACT_INH_7310	SPE_K69231085	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_7311	SPE_K69236721	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_7312	SPE_K69247067	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7313	SPE_K69253806	1_LEY	LEY_VERO	inhibition	=	0.13		%			LEY_VERO
ACT_INH_7314	SPE_K69280563	1_LEY	LEY_VERO	inhibition	=	1.64		%			LEY_VERO
ACT_INH_7315	SPE_K69343602	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_7316	SPE_K69346723	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7317	SPE_K69351586	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_7318	SPE_K69469734	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7319	SPE_K69470111	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_7320	SPE_K69577666	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_7321	SPE_K69600043	1_LEY	LEY_VERO	inhibition	=	-0.32		%			LEY_VERO
ACT_INH_7322	SPE_K69608737	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_7323	SPE_K69624312	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_7324	SPE_K69632891	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_7325	SPE_K69636617	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_7326	SPE_K69650333	1_LEY	LEY_VERO	inhibition	=	9.56		%			LEY_VERO
ACT_INH_7327	SPE_K69669039	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_7328	SPE_K69688083	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7329	SPE_K69726595	1_LEY	LEY_VERO	inhibition	=	0.1		%			LEY_VERO
ACT_INH_7330	SPE_K69776681	1_LEY	LEY_VERO	inhibition	=	-0.32		%			LEY_VERO
ACT_INH_7331	SPE_K69812556	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7332	SPE_K69832040	1_LEY	LEY_VERO	inhibition	=	-0.27		%			LEY_VERO
ACT_INH_7333	SPE_K69837166	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7334	SPE_K69877120	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_7335	SPE_K69885552	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_7336	SPE_K69907333	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7337	SPE_K69932463	1_LEY	LEY_VERO	inhibition	=	5.91		%			LEY_VERO
ACT_INH_7338	SPE_K70053378	1_LEY	LEY_VERO	inhibition	=	0.19		%			LEY_VERO
ACT_INH_7339	SPE_K70088346	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7340	SPE_K70159787	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_7341	SPE_K70163715	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_7342	SPE_K70177501	1_LEY	LEY_VERO	inhibition	=	2.74		%			LEY_VERO
ACT_INH_7343	SPE_K70262971	1_LEY	LEY_VERO	inhibition	=	-0.22		%			LEY_VERO
ACT_INH_7344	SPE_K70281171	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_7345	SPE_K70301465	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_7346	SPE_K70301876	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7347	SPE_K70327167	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7348	SPE_K70327191	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_7349	SPE_K70329400	1_LEY	LEY_VERO	inhibition	=	0.73		%			LEY_VERO
ACT_INH_7350	SPE_K70330032	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_7351	SPE_K70330367	1_LEY	LEY_VERO	inhibition	=	0.54		%			LEY_VERO
ACT_INH_7352	SPE_K70344361	1_LEY	LEY_VERO	inhibition	=	-0.39		%			LEY_VERO
ACT_INH_7353	SPE_K70358946	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7354	SPE_K70401845	1_LEY	LEY_VERO	inhibition	=	-0.22		%			LEY_VERO
ACT_INH_7355	SPE_K70402238	1_LEY	LEY_VERO	inhibition	=	1.34		%			LEY_VERO
ACT_INH_7356	SPE_K70404782	1_LEY	LEY_VERO	inhibition	=	0.31		%			LEY_VERO
ACT_INH_7357	SPE_K70446295	1_LEY	LEY_VERO	inhibition	=	0.64		%			LEY_VERO
ACT_INH_7358	SPE_K70463136	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7359	SPE_K70464547	1_LEY	LEY_VERO	inhibition	=	6.11		%			LEY_VERO
ACT_INH_7360	SPE_K70487031	1_LEY	LEY_VERO	inhibition	=	2.86		%			LEY_VERO
ACT_INH_7361	SPE_K70490179	1_LEY	LEY_VERO	inhibition	=	4.07		%			LEY_VERO
ACT_INH_7362	SPE_K70504253	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7363	SPE_K70505054	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_7364	SPE_K70507123	1_LEY	LEY_VERO	inhibition	=	0.55		%			LEY_VERO
ACT_INH_7365	SPE_K70511574	1_LEY	LEY_VERO	inhibition	=	0.71		%			LEY_VERO
ACT_INH_7366	SPE_K70557564	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_7367	SPE_K70578146	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7368	SPE_K70586315	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_7369	SPE_K70592483	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_7370	SPE_K70592963	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7371	SPE_K70601687	1_LEY	LEY_VERO	inhibition	=	0.46		%			LEY_VERO
ACT_INH_7372	SPE_K70610771	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_7373	SPE_K70614402	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_7374	SPE_K70642949	1_LEY	LEY_VERO	inhibition	=	1.01		%			LEY_VERO
ACT_INH_7375	SPE_K70650177	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_7376	SPE_K70693421	1_LEY	LEY_VERO	inhibition	=	0.3		%			LEY_VERO
ACT_INH_7377	SPE_K70744942	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7378	SPE_K70751730	1_LEY	LEY_VERO	inhibition	=	-0.25		%			LEY_VERO
ACT_INH_7379	SPE_K70778732	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_7380	SPE_K70792160	1_LEY	LEY_VERO	inhibition	=	-0.32		%			LEY_VERO
ACT_INH_7381	SPE_K70821460	1_LEY	LEY_VERO	inhibition	=	0.22		%			LEY_VERO
ACT_INH_7382	SPE_K70840370	1_LEY	LEY_VERO	inhibition	=	0.31		%			LEY_VERO
ACT_INH_7383	SPE_K70898774	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_7384	SPE_K70912147	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7385	SPE_K70914287	1_LEY	LEY_VERO	inhibition	=	0.28		%			LEY_VERO
ACT_INH_7386	SPE_K70924353	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_7387	SPE_K70976396	1_LEY	LEY_VERO	inhibition	=	0.09		%			LEY_VERO
ACT_INH_7388	SPE_K71026158	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7389	SPE_K71035033	1_LEY	LEY_VERO	inhibition	=	37		%			LEY_VERO
ACT_INH_7390	SPE_K71055333	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7391	SPE_K71058253	1_LEY	LEY_VERO	inhibition	=	0.62		%			LEY_VERO
ACT_INH_7392	SPE_K71059170	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7393	SPE_K71075093	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7394	SPE_K71075609	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_7395	SPE_K71103788	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_7396	SPE_K71106091	1_LEY	LEY_VERO	inhibition	=	0.19		%			LEY_VERO
ACT_INH_7397	SPE_K71125014	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_7398	SPE_K71133585	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7399	SPE_K71164191	1_LEY	LEY_VERO	inhibition	=	32.33		%			LEY_VERO
ACT_INH_7400	SPE_K71223042	1_LEY	LEY_VERO	inhibition	=	0.34		%			LEY_VERO
ACT_INH_7401	SPE_K71250460	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_7402	SPE_K71266197	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_7403	SPE_K71281111	1_LEY	LEY_VERO	inhibition	=	1.58		%			LEY_VERO
ACT_INH_7404	SPE_K71289571	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_7405	SPE_K71315565	1_LEY	LEY_VERO	inhibition	=	-0.58		%			LEY_VERO
ACT_INH_7406	SPE_K71350836	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7407	SPE_K71430621	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7408	SPE_K71454870	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7409	SPE_K71467466	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_7410	SPE_K71480163	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7411	SPE_K71487808	1_LEY	LEY_VERO	inhibition	=	8.96		%			LEY_VERO
ACT_INH_7412	SPE_K71499074	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7413	SPE_K71512533	1_LEY	LEY_VERO	inhibition	=	4.24		%			LEY_VERO
ACT_INH_7414	SPE_K71534238	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_7415	SPE_K71603915	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_7416	SPE_K71667152	1_LEY	LEY_VERO	inhibition	=	0.7		%			LEY_VERO
ACT_INH_7417	SPE_K71686520	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_7418	SPE_K71696703	1_LEY	LEY_VERO	inhibition	=	0.54		%			LEY_VERO
ACT_INH_7419	SPE_K71698503	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_7420	SPE_K71731651	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7421	SPE_K71756122	1_LEY	LEY_VERO	inhibition	=	0.16		%			LEY_VERO
ACT_INH_7422	SPE_K71799949	1_LEY	LEY_VERO	inhibition	=	0.62		%			LEY_VERO
ACT_INH_7423	SPE_K71822263	1_LEY	LEY_VERO	inhibition	=	-0.1		%			LEY_VERO
ACT_INH_7424	SPE_K71879491	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7425	SPE_K71900389	1_LEY	LEY_VERO	inhibition	=	-0.27		%			LEY_VERO
ACT_INH_7426	SPE_K71926323	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7427	SPE_K71977764	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_7428	SPE_K72004355	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_7429	SPE_K72005722	1_LEY	LEY_VERO	inhibition	=	1.16		%			LEY_VERO
ACT_INH_7430	SPE_K72029282	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_7431	SPE_K72063794	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_7432	SPE_K72078047	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7433	SPE_K72093121	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_7434	SPE_K72093555	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_7435	SPE_K72106461	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7436	SPE_K72150952	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_7437	SPE_K72166146	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7438	SPE_K72167406	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7439	SPE_K72215350	1_LEY	LEY_VERO	inhibition	=	0.14		%			LEY_VERO
ACT_INH_7440	SPE_K72222507	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_7441	SPE_K72226571	1_LEY	LEY_VERO	inhibition	=	2.06		%			LEY_VERO
ACT_INH_7442	SPE_K72231366	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7443	SPE_K72259270	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7444	SPE_K72264770	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_7445	SPE_K72280606	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7446	SPE_K72293620	1_LEY	LEY_VERO	inhibition	=	1.25		%			LEY_VERO
ACT_INH_7447	SPE_K72327355	1_LEY	LEY_VERO	inhibition	=	0.7		%			LEY_VERO
ACT_INH_7448	SPE_K72369578	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7449	SPE_K72414522	1_LEY	LEY_VERO	inhibition	=	7.09		%			LEY_VERO
ACT_INH_7450	SPE_K72420232	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7451	SPE_K72462751	1_LEY	LEY_VERO	inhibition	=	0.17		%			LEY_VERO
ACT_INH_7452	SPE_K72514671	1_LEY	LEY_VERO	inhibition	=	1.47		%			LEY_VERO
ACT_INH_7453	SPE_K72533376	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_7454	SPE_K72536715	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7455	SPE_K72542090	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7456	SPE_K72687424	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7457	SPE_K72703948	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7458	SPE_K72723676	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7459	SPE_K72726508	1_LEY	LEY_VERO	inhibition	=	5.3		%			LEY_VERO
ACT_INH_7460	SPE_K72728560	1_LEY	LEY_VERO	inhibition	=	0.02		%			LEY_VERO
ACT_INH_7461	SPE_K72735080	1_LEY	LEY_VERO	inhibition	=	1.36		%			LEY_VERO
ACT_INH_7462	SPE_K72748448	1_LEY	LEY_VERO	inhibition	=	0.37		%			LEY_VERO
ACT_INH_7463	SPE_K72815923	1_LEY	LEY_VERO	inhibition	=	0.44		%			LEY_VERO
ACT_INH_7464	SPE_K72827473	1_LEY	LEY_VERO	inhibition	=	-0.21		%			LEY_VERO
ACT_INH_7465	SPE_K72868067	1_LEY	LEY_VERO	inhibition	=	97.4		%			LEY_VERO
ACT_INH_7466	SPE_K72898849	1_LEY	LEY_VERO	inhibition	=	0.42		%			LEY_VERO
ACT_INH_7467	SPE_K72904818	1_LEY	LEY_VERO	inhibition	=	-0.47		%			LEY_VERO
ACT_INH_7468	SPE_K72912098	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7469	SPE_K72915123	1_LEY	LEY_VERO	inhibition	=	0.2		%			LEY_VERO
ACT_INH_7470	SPE_K72922393	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_7471	SPE_K72951360	1_LEY	LEY_VERO	inhibition	=	6.92		%			LEY_VERO
ACT_INH_7472	SPE_K73027814	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7473	SPE_K73028949	1_LEY	LEY_VERO	inhibition	=	0.3		%			LEY_VERO
ACT_INH_7474	SPE_K73073971	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7475	SPE_K73088654	1_LEY	LEY_VERO	inhibition	=	0.18		%			LEY_VERO
ACT_INH_7476	SPE_K73107279	1_LEY	LEY_VERO	inhibition	=	-0.17		%			LEY_VERO
ACT_INH_7477	SPE_K73132780	1_LEY	LEY_VERO	inhibition	=	-0.2		%			LEY_VERO
ACT_INH_7478	SPE_K73157543	1_LEY	LEY_VERO	inhibition	=	0.01		%			LEY_VERO
ACT_INH_7479	SPE_K73196317	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7480	SPE_K73197500	1_LEY	LEY_VERO	inhibition	=	0.5		%			LEY_VERO
ACT_INH_7481	SPE_K73234506	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7482	SPE_K73235735	1_LEY	LEY_VERO	inhibition	=	-0.28		%			LEY_VERO
ACT_INH_7483	SPE_K73237276	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7484	SPE_K73276278	1_LEY	LEY_VERO	inhibition	=	1.37		%			LEY_VERO
ACT_INH_7485	SPE_K73290745	1_LEY	LEY_VERO	inhibition	=	1.74		%			LEY_VERO
ACT_INH_7486	SPE_K73293050	1_LEY	LEY_VERO	inhibition	=	1.05		%			LEY_VERO
ACT_INH_7487	SPE_K73303757	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7488	SPE_K73309154	1_LEY	LEY_VERO	inhibition	=	-0.34		%			LEY_VERO
ACT_INH_7489	SPE_K73319509	1_LEY	LEY_VERO	inhibition	=	0.44		%			LEY_VERO
ACT_INH_7490	SPE_K73323637	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7491	SPE_K73368362	1_LEY	LEY_VERO	inhibition	=	0.29		%			LEY_VERO
ACT_INH_7492	SPE_K73381198	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7493	SPE_K73381542	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7494	SPE_K73391359	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_7495	SPE_K73394555	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_7496	SPE_K73397362	1_LEY	LEY_VERO	inhibition	=	0.88		%			LEY_VERO
ACT_INH_7497	SPE_K73425385	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_7498	SPE_K73440166	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_7499	SPE_K73451719	1_LEY	LEY_VERO	inhibition	=	0.21		%			LEY_VERO
ACT_INH_7500	SPE_K73469236	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_7501	SPE_K73499906	1_LEY	LEY_VERO	inhibition	=	5.1		%			LEY_VERO
ACT_INH_7502	SPE_K73504359	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7503	SPE_K73524797	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7504	SPE_K73541271	1_LEY	LEY_VERO	inhibition	=	0.42		%			LEY_VERO
ACT_INH_7505	SPE_K73565918	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_7506	SPE_K73585091	1_LEY	LEY_VERO	inhibition	=	0.07		%			LEY_VERO
ACT_INH_7507	SPE_K73589401	1_LEY	LEY_VERO	inhibition	=	-0.01		%			LEY_VERO
ACT_INH_7508	SPE_K73589491	1_LEY	LEY_VERO	inhibition	=	0.04		%			LEY_VERO
ACT_INH_7509	SPE_K73610817	1_LEY	LEY_VERO	inhibition	=	1.87		%			LEY_VERO
ACT_INH_7510	SPE_K73642618	1_LEY	LEY_VERO	inhibition	=	-0.09		%			LEY_VERO
ACT_INH_7511	SPE_K73691377	1_LEY	LEY_VERO	inhibition	=	0.15		%			LEY_VERO
ACT_INH_7512	SPE_K73700643	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_7513	SPE_K73701464	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7514	SPE_K73738482	1_LEY	LEY_VERO	inhibition	=	-0.05		%			LEY_VERO
ACT_INH_7515	SPE_K73746696	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7516	SPE_K73753850	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7517	SPE_K73789395	1_LEY	LEY_VERO	inhibition	=	0.52		%			LEY_VERO
ACT_INH_7518	SPE_K73794685	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7519	SPE_K73799155	1_LEY	LEY_VERO	inhibition	=	-0.11		%			LEY_VERO
ACT_INH_7520	SPE_K73815512	1_LEY	LEY_VERO	inhibition	=	-0.13		%			LEY_VERO
ACT_INH_7521	SPE_K73838513	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7522	SPE_K73877023	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7523	SPE_K73881242	1_LEY	LEY_VERO	inhibition	=	0.29		%			LEY_VERO
ACT_INH_7524	SPE_K73923631	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_7525	SPE_K73947551	1_LEY	LEY_VERO	inhibition	=	-0.18		%			LEY_VERO
ACT_INH_7526	SPE_K73982490	1_LEY	LEY_VERO	inhibition	=	-0.37		%			LEY_VERO
ACT_INH_7527	SPE_K73984371	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7528	SPE_K73999723	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_7529	SPE_K74057757	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_7530	SPE_K74065929	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_7531	SPE_K74117820	1_LEY	LEY_VERO	inhibition	=	85.01		%			LEY_VERO
ACT_INH_7532	SPE_K74133873	1_LEY	LEY_VERO	inhibition	=	0.46		%			LEY_VERO
ACT_INH_7533	SPE_K74186897	1_LEY	LEY_VERO	inhibition	=	0.12		%			LEY_VERO
ACT_INH_7534	SPE_K74190368	1_LEY	LEY_VERO	inhibition	=	0.06		%			LEY_VERO
ACT_INH_7535	SPE_K74193284	1_LEY	LEY_VERO	inhibition	=	-0.23		%			LEY_VERO
ACT_INH_7536	SPE_K74195153	1_LEY	LEY_VERO	inhibition	=	-0.07		%			LEY_VERO
ACT_INH_7537	SPE_K74227499	1_LEY	LEY_VERO	inhibition	=	0.05		%			LEY_VERO
ACT_INH_7538	SPE_K74236708	1_LEY	LEY_VERO	inhibition	=	0.41		%			LEY_VERO
ACT_INH_7539	SPE_K74236984	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7540	SPE_K74284736	1_LEY	LEY_VERO	inhibition	=	0.09		%			LEY_VERO
ACT_INH_7541	SPE_K74305673	1_LEY	LEY_VERO	inhibition	=	10.59		%			LEY_VERO
ACT_INH_7542	SPE_K74339692	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7543	SPE_K74363950	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
ACT_INH_7544	SPE_K74371986	1_LEY	LEY_VERO	inhibition	=	-0.14		%			LEY_VERO
ACT_INH_7545	SPE_K74377520	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_7546	SPE_K74396648	1_LEY	LEY_VERO	inhibition	=	0.47		%			LEY_VERO
ACT_INH_7547	SPE_K74558903	1_LEY	LEY_VERO	inhibition	=	-0.19		%			LEY_VERO
ACT_INH_7548	SPE_K74603273	1_LEY	LEY_VERO	inhibition	=	-0.04		%			LEY_VERO
ACT_INH_7549	SPE_K74717603	1_LEY	LEY_VERO	inhibition	=	-0.12		%			LEY_VERO
ACT_INH_7550	SPE_K74724920	1_LEY	LEY_VERO	inhibition	=	0		%			LEY_VERO
ACT_INH_7551	SPE_K74759733	1_LEY	LEY_VERO	inhibition	=	-0.15		%			LEY_VERO
ACT_INH_7552	SPE_K74763371	1_LEY	LEY_VERO	inhibition	=	0.51		%			LEY_VERO
ACT_INH_7553	SPE_K74765201	1_LEY	LEY_VERO	inhibition	=	-0.02		%			LEY_VERO
ACT_INH_7554	SPE_K74913225	1_LEY	LEY_VERO	inhibition	=	-0.06		%			LEY_VERO
ACT_INH_7555	SPE_K74965187	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7556	SPE_K74990253	1_LEY	LEY_VERO	inhibition	=	0.59		%			LEY_VERO
ACT_INH_7557	SPE_K75009076	1_LEY	LEY_VERO	inhibition	=	-0.08		%			LEY_VERO
ACT_INH_7558	SPE_K75016267	1_LEY	LEY_VERO	inhibition	=	0.11		%			LEY_VERO
ACT_INH_7559	SPE_K75024268	1_LEY	LEY_VERO	inhibition	=	0.16		%			LEY_VERO
ACT_INH_7560	SPE_K75037734	1_LEY	LEY_VERO	inhibition	=	0.23		%			LEY_VERO
ACT_INH_7561	SPE_K75043328	1_LEY	LEY_VERO	inhibition	=	-0.03		%			LEY_VERO
ACT_INH_7562	SPE_K75052463	1_LEY	LEY_VERO	inhibition	=	0.33		%			LEY_VERO
ACT_INH_7563	SPE_K75080769	1_LEY	LEY_VERO	inhibition	=	0.08		%			LEY_VERO
ACT_INH_7564	SPE_K75089421	1_LEY	LEY_VERO	inhibition	=	0.03		%			LEY_VERO
