COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI1574838	1002457	= 	.318	uM	EPICHEM
DNDI1574838	1003108	= 	67.4	uM	EPICHEM
DNDI1574839	1002457	= 	.106	uM	EPICHEM
DNDI1574839	1003108	= 	76.06	uM	EPICHEM
DNDI1574839	1000461	= 	.033	uM	EPICHEM
DNDI1574840	1000461	= 	.062	uM	EPICHEM
DNDI1574840	1002457	= 	.2205	uM	EPICHEM
DNDI1574840	1003108	> 	100	uM	EPICHEM
DNDI1574841	1000461	= 	.194	uM	EPICHEM
DNDI1574841	1002457	= 	.4225	uM	EPICHEM
DNDI1574841	1003108	= 	51.36	uM	EPICHEM
DNDI1574842	1000461	= 	.0055	uM	EPICHEM
DNDI1574842	1002457	= 	.0125	uM	EPICHEM
DNDI1574842	1003108	= 	77.16	uM	EPICHEM
DNDI1574842	1000461	= 	.0019035	uM	EPICHEM
DNDI1574842	1002457	= 	.009522	uM	EPICHEM
DNDI1574842	1003108	= 	56.13	uM	EPICHEM
DNDI1574843	1000461	= 	.031	uM	EPICHEM
DNDI1574843	1002457	= 	.1205	uM	EPICHEM
DNDI1574843	1003108	= 	49.71	uM	EPICHEM
DNDI1574844	1000461	= 	.0685	uM	EPICHEM
DNDI1574844	1002457	= 	.2405	uM	EPICHEM
DNDI1574844	1003108	> 	100	uM	EPICHEM
DNDI1574845	1000461	= 	.0475	uM	EPICHEM
DNDI1574845	1002457	= 	.1495	uM	EPICHEM
DNDI1574845	1003108	= 	71.73	uM	EPICHEM
DNDI1574846	1000461	= 	.02	uM	EPICHEM
DNDI1574846	1002457	= 	.064	uM	EPICHEM
DNDI1574846	1003108	= 	76.74	uM	EPICHEM
DNDI1576378	1003108	> 	100	uM	EPICHEM
DNDI1576378	1002457	= 	.917	uM	EPICHEM
DNDI1576378	1000461	= 	.4475	uM	EPICHEM
DNDI1576379	1000461	= 	.021	uM	EPICHEM
DNDI1576379	1002457	= 	.037	uM	EPICHEM
DNDI1576379	1003108	= 	55.44	uM	EPICHEM
DNDI1576379	1000461	= 	.0125	uM	EPICHEM
DNDI1576379	1002457	= 	.034	uM	EPICHEM
DNDI1576379	1003108	= 	32.16	uM	EPICHEM
DNDI1576380	1000461	= 	.0074785	uM	EPICHEM
DNDI1576380	1002457	= 	.024916	uM	EPICHEM
DNDI1576380	1003108	= 	39.91	uM	EPICHEM
DNDI1576381	1000461	= 	.1405	uM	EPICHEM
DNDI1576381	1002457	= 	.5155	uM	EPICHEM
DNDI1576381	1003108	> 	100	uM	EPICHEM
DNDI1576382	1000461	= 	.2605	uM	EPICHEM
DNDI1576382	1002457	= 	.9625	uM	EPICHEM
DNDI1576382	1003108	> 	100	uM	EPICHEM
DNDI1576383	1000461	= 	.0665	uM	EPICHEM
DNDI1576383	1002457	= 	.2685	uM	EPICHEM
DNDI1576383	1003108	= 	58.61	uM	EPICHEM
DNDI1576384	1000461	= 	.0265	uM	EPICHEM
DNDI1576384	1002457	= 	.1495	uM	EPICHEM
DNDI1576384	1003108	> 	100	uM	EPICHEM
DNDI1576385	1000461	= 	.185	uM	EPICHEM
DNDI1576385	1002457	= 	.518	uM	EPICHEM
DNDI1576385	1003108	> 	100	uM	EPICHEM
DNDI1576386	1000461	= 	.018	uM	EPICHEM
DNDI1576386	1002457	= 	.0545	uM	EPICHEM
DNDI1576386	1003108	= 	54.22	uM	EPICHEM
DNDI1578292	1003108	> 	100	uM	EPICHEM
DNDI1578292	1002457	= 	.868	uM	EPICHEM
DNDI1578292	1000461	= 	.2275	uM	EPICHEM
DNDI1578293	1003108	> 	100	uM	EPICHEM
DNDI1578293	1002457	= 	.756	uM	EPICHEM
DNDI1578293	1000461	= 	.115	uM	EPICHEM
DNDI1578294	1000461	= 	.095	uM	EPICHEM
DNDI1578294	1002457	= 	.7015	uM	EPICHEM
DNDI1578294	1003108	= 	62.48	uM	EPICHEM
DNDI1578295	1000461	> 	1	uM	EPICHEM
DNDI1578295	1002457	> 	1	uM	EPICHEM
DNDI1578295	1003108	= 	88.12	uM	EPICHEM
DNDI1596464	1002457	= 	.0315	uM	EPICHEM
DNDI1596464	1003108	= 	45.83	uM	EPICHEM
DNDI1596464	1000461	= 	.009	uM	EPICHEM
DNDI1596465	1003108	= 	83.77	uM	EPICHEM
DNDI1596465	1002457	= 	.72	uM	EPICHEM
DNDI1596465	1000461	= 	.189	uM	EPICHEM
DNDI1596466	1003108	> 	100	uM	EPICHEM
DNDI1596466	1002457	= 	.553	uM	EPICHEM
DNDI1596466	1000461	= 	.186	uM	EPICHEM
DNDI1596473	1000461	= 	.007	uM	EPICHEM
DNDI1596473	1003108	= 	52.34	uM	EPICHEM
DNDI1596473	1002457	= 	.0205	uM	EPICHEM
DNDI1599448	1003108	= 	43.8	uM	EPICHEM
DNDI1599448	1002457	= 	.040999999999999995	uM	EPICHEM
DNDI1599448	1000461	= 	.0175	uM	EPICHEM
DNDI1599449	1000461	= 	.0195	uM	EPICHEM
DNDI1599449	1002457	= 	.044	uM	EPICHEM
DNDI1599449	1003108	= 	56.41	uM	EPICHEM
DNDI1599450	1000461	= 	.0135	uM	EPICHEM
DNDI1599450	1002457	= 	.0265	uM	EPICHEM
DNDI1599450	1003108	> 	100	uM	EPICHEM
DNDI1599451	1000461	= 	.018000000000000002	uM	EPICHEM
DNDI1599451	1002457	= 	.031	uM	EPICHEM
DNDI1599451	1003108	= 	55.74	uM	EPICHEM
DNDI1599452	1000461	= 	.0155	uM	EPICHEM
DNDI1599452	1003108	= 	65.27	uM	EPICHEM
DNDI1599452	1002457	= 	.1755	uM	EPICHEM
DNDI1599453	1003108	> 	100	uM	EPICHEM
DNDI1599453	1002457	= 	.028	uM	EPICHEM
DNDI1599453	1000461	= 	.009000000000000001	uM	EPICHEM
DNDI1599454	1000461	= 	.012	uM	EPICHEM
DNDI1599454	1002457	= 	.0285	uM	EPICHEM
DNDI1599454	1003108	= 	54.64	uM	EPICHEM
DNDI1599455	1000461	= 	.016	uM	EPICHEM
DNDI1599455	1002457	= 	.036500000000000005	uM	EPICHEM
DNDI1599455	1003108	= 	53.43	uM	EPICHEM
DNDI1599456	1000461	= 	.0165	uM	EPICHEM
DNDI1599456	1003108	= 	56.69	uM	EPICHEM
DNDI1599456	1003108	> 	100	uM	EPICHEM
DNDI1599456	1002457	= 	.024	uM	EPICHEM
DNDI1599456	1000461	= 	.0085	uM	EPICHEM
DNDI1599456	1002457	= 	.037	uM	EPICHEM
DNDI1599457	1003108	> 	100	uM	EPICHEM
DNDI1599457	1002457	= 	.01	uM	EPICHEM
DNDI1599457	1000461	= 	.006	uM	EPICHEM
DNDI1599458	1002457	> 	.1	uM	EPICHEM
DNDI1599458	1003108	> 	100	uM	EPICHEM
DNDI1599458	1000461	= 	.07150000000000001	uM	EPICHEM
DNDI1599459	1000461	= 	.017	uM	EPICHEM
DNDI1599459	1002457	= 	.0305	uM	EPICHEM
DNDI1599459	1003108	= 	53.11	uM	EPICHEM
DNDI1599460	1000461	= 	.008	uM	EPICHEM
DNDI1599460	1002457	= 	.024	uM	EPICHEM
DNDI1599460	1003108	= 	51.49	uM	EPICHEM
DNDI1599460	1000461	= 	.0165	uM	EPICHEM
DNDI1599460	1002457	= 	.0315	uM	EPICHEM
DNDI1599460	1003108	= 	53.02	uM	EPICHEM
DNDI1599461	1000461	= 	.076	uM	EPICHEM
DNDI1599461	1002457	> 	.1	uM	EPICHEM
DNDI1599461	1003108	= 	71.83	uM	EPICHEM
DNDI1602411	1003108	= 	56.97	uM	EPICHEM
DNDI1602411	1000461	= 	.017	uM	EPICHEM
DNDI1602411	1002457	= 	.0645	uM	EPICHEM
DNDI1602513	1003108	= 	55.44	uM	EPICHEM
DNDI1602513	1002457	= 	.063	uM	EPICHEM
DNDI1602513	1000461	= 	.0225	uM	EPICHEM
DNDI1607264	1000461	= 	.048	uM	EPICHEM
DNDI1607264	1002457	= 	.09	uM	EPICHEM
DNDI1607264	1003108	= 	57.76	uM	EPICHEM
DNDI1607265	1003108	= 	54.44	uM	EPICHEM
DNDI1607265	1002457	> 	.1	uM	EPICHEM
DNDI1607265	1000461	= 	.0265	uM	EPICHEM
DNDI1607266	1003108	= 	55.68	uM	EPICHEM
DNDI1607266	1000461	= 	.021	uM	EPICHEM
DNDI1607266	1002457	= 	.0445	uM	EPICHEM
DNDI1607267	1000461	= 	.032	uM	EPICHEM
DNDI1607267	1002457	= 	.0935	uM	EPICHEM
DNDI1607267	1003108	= 	73.3	uM	EPICHEM
DNDI1607268	1000461	= 	.0075	uM	EPICHEM
DNDI1607268	1002457	= 	.025	uM	EPICHEM
DNDI1607268	1003108	= 	47.16	uM	EPICHEM
DNDI1607269	1000461	= 	.019	uM	EPICHEM
DNDI1607269	1002457	= 	.053	uM	EPICHEM
DNDI1607269	1003108	= 	55.4	uM	EPICHEM
DNDI1608215	1000461	= 	.0075	uM	EPICHEM
DNDI1608215	1002457	= 	.0125	uM	EPICHEM
DNDI1608215	1003108	= 	41.37	uM	EPICHEM
DNDI1608215	1002457	= 	.029	uM	EPICHEM
DNDI1608215	1000461	= 	.00825	uM	EPICHEM
DNDI1608215	1003108	= 	19.17	uM	EPICHEM
DNDI1608216	1000461	= 	.021	uM	EPICHEM
DNDI1608216	1002457	= 	.03	uM	EPICHEM
DNDI1608216	1003108	= 	23.79	uM	EPICHEM
DNDI1610383	1000461	= 	.041	uM	EPICHEM
DNDI1610383	1002457	= 	.093	uM	EPICHEM
DNDI1610383	1003108	= 	60.13	uM	EPICHEM
DNDI1610384	1000461	= 	.059	uM	EPICHEM
DNDI1610384	1002457	> 	.1	uM	EPICHEM
DNDI1610384	1003108	= 	61.17	uM	EPICHEM
DNDI1610385	1000461	= 	.062	uM	EPICHEM
DNDI1610385	1002457	> 	.09	uM	EPICHEM
DNDI1610385	1003108	= 	67.75	uM	EPICHEM
DNDI1610386	1002457	= 	.067	uM	EPICHEM
DNDI1610386	1003108	= 	51.71	uM	EPICHEM
DNDI1610386	1000461	= 	.028	uM	EPICHEM
DNDI1610387	1000461	= 	.086	uM	EPICHEM
DNDI1610387	1002457	> 	.1	uM	EPICHEM
DNDI1610387	1003108	= 	72.43	uM	EPICHEM
DNDI1610441	1000461	= 	.06	uM	EPICHEM
DNDI1610441	1002457	= 	.086	uM	EPICHEM
DNDI1610441	1003108	= 	57.08	uM	EPICHEM
DNDI1610442	1000461	= 	.017	uM	EPICHEM
DNDI1610442	1002457	= 	.025	uM	EPICHEM
DNDI1610442	1003108	= 	48.59	uM	EPICHEM
DNDI1610443	1003108	= 	58.21	uM	EPICHEM
DNDI1610443	1000461	= 	.034	uM	EPICHEM
DNDI1610443	1002457	= 	.088	uM	EPICHEM
DNDI1613515	1002457	= 	.82	uM	EPICHEM
DNDI1613515	1003108	> 	100	uM	EPICHEM
DNDI1613515	1000461	= 	.23	uM	EPICHEM
DNDI1613516	1000461	= 	.011	uM	EPICHEM
DNDI1613516	1002457	= 	.0275	uM	EPICHEM
DNDI1613516	1003108	= 	53.5	uM	EPICHEM
DNDI1613517	1000461	= 	.043	uM	EPICHEM
DNDI1613517	1002457	= 	.086	uM	EPICHEM
DNDI1613517	1003108	= 	51.38	uM	EPICHEM
DNDI1613518	1000461	= 	.019	uM	EPICHEM
DNDI1613518	1002457	= 	.040999999999999995	uM	EPICHEM
DNDI1613518	1003108	= 	76.3	uM	EPICHEM
DNDI1614384	1000461	= 	.024	uM	EPICHEM
DNDI1614384	1002457	= 	.063	uM	EPICHEM
DNDI1614384	1003108	= 	52.32	uM	EPICHEM
DNDI1614385	1000461	= 	.032	uM	EPICHEM
DNDI1614385	1002457	= 	.05	uM	EPICHEM
DNDI1614385	1003108	= 	58.93	uM	EPICHEM
DNDI1614386	1003108	= 	55.31	uM	EPICHEM
DNDI1614386	1003108	= 	62.46	uM	EPICHEM
DNDI1614386	1002457	= 	.048	uM	EPICHEM
DNDI1614386	1000461	= 	.019	uM	EPICHEM
DNDI1614386	1002457	= 	.09	uM	EPICHEM
DNDI1614386	1000461	= 	.046	uM	EPICHEM
DNDI1614387	1000461	= 	.019799999999999998	uM	EPICHEM
DNDI1614387	1002457	= 	.035	uM	EPICHEM
DNDI1614387	1003108	= 	56.67	uM	EPICHEM
DNDI1614388	1000461	= 	.0256	uM	EPICHEM
DNDI1614388	1002457	= 	.064	uM	EPICHEM
DNDI1614388	1003108	= 	58.57	uM	EPICHEM
DNDI1614389	1000461	= 	.0285	uM	EPICHEM
DNDI1614389	1002457	= 	.07200000000000001	uM	EPICHEM
DNDI1614389	1003108	= 	54.49	uM	EPICHEM
DNDI1625108	1000461	= 	.066	uM	EPICHEM
DNDI1625108	1002457	= 	.098	uM	EPICHEM
DNDI1625108	1003108	= 	20.34	uM	EPICHEM
DNDI1625109	1000461	= 	.37	uM	EPICHEM
DNDI1625109	1002457	= 	4.38	uM	EPICHEM
DNDI1625109	1003108	= 	51.97	uM	EPICHEM
DNDI1625110	1000461	= 	.048	uM	EPICHEM
DNDI1625110	1002457	= 	.093	uM	EPICHEM
DNDI1625110	1003108	= 	26.6	uM	EPICHEM
DNDI1625111	1000461	= 	.035	uM	EPICHEM
DNDI1625111	1002457	= 	.076	uM	EPICHEM
DNDI1625111	1003108	= 	66.78	uM	EPICHEM
DNDI1625112	1000461	= 	.039	uM	EPICHEM
DNDI1625112	1002457	= 	.092	uM	EPICHEM
DNDI1625112	1003108	= 	42.97	uM	EPICHEM
DNDI1625113	1000461	= 	.0073	uM	EPICHEM
DNDI1625113	1002457	= 	.022	uM	EPICHEM
DNDI1625113	1003108	= 	47.9	uM	EPICHEM
DNDI1625114	1000461	= 	.014	uM	EPICHEM
DNDI1625114	1002457	= 	.042	uM	EPICHEM
DNDI1625114	1003108	= 	34.25	uM	EPICHEM
DNDI1625115	1000461	= 	.0207	uM	EPICHEM
DNDI1625115	1002457	= 	.047	uM	EPICHEM
DNDI1625115	1003108	= 	38.36	uM	EPICHEM
DNDI1625116	1000461	= 	.0257	uM	EPICHEM
DNDI1625116	1002457	= 	.084	uM	EPICHEM
DNDI1625116	1003108	= 	61.75	uM	EPICHEM
DNDI1625117	1000461	= 	.042	uM	EPICHEM
DNDI1625117	1002457	= 	.096	uM	EPICHEM
DNDI1625117	1003108	= 	58.9	uM	EPICHEM
DNDI1625118	1000461	= 	.019	uM	EPICHEM
DNDI1625118	1003108	= 	53.14	uM	EPICHEM
DNDI1625118	1002457	= 	.05	uM	EPICHEM
DNDI1639419	1003108	= 	19.07	uM	EPICHEM
DNDI1639419	1002457	= 	.597	uM	EPICHEM
DNDI1639419	1000461	= 	.314	uM	EPICHEM
DNDI1676778	1000461	= 	.265	uM	EPICHEM
DNDI1676778	1002457	= 	.5700000000000001	uM	EPICHEM
DNDI1676778	1003108	> 	100	uM	EPICHEM
DNDI1676779	1000461	= 	.036000000000000004	uM	EPICHEM
DNDI1676779	1002457	= 	.095	uM	EPICHEM
DNDI1676779	1003108	= 	17.98	uM	EPICHEM
DNDI1676784	1000461	= 	.075	uM	EPICHEM
DNDI1676784	1002457	> 	.1	uM	EPICHEM
DNDI1676784	1003108	= 	19.47	uM	EPICHEM
DNDI1676785	1000461	= 	.008	uM	EPICHEM
DNDI1676785	1002457	= 	.024	uM	EPICHEM
DNDI1676785	1003108	= 	47.99	uM	EPICHEM
DNDI1677864	1003108	= 	30.24	uM	EPICHEM
DNDI1677864	1000461	= 	.007	uM	EPICHEM
DNDI1677864	1002457	= 	.019	uM	EPICHEM
DNDI1677865	1003108	= 	49.72	uM	EPICHEM
DNDI1677865	1002457	= 	.0075	uM	EPICHEM
DNDI1677865	1000461	= 	.0026	uM	EPICHEM
DNDI1677865	1000461	= 	.006	uM	EPICHEM
DNDI1677865	1002457	= 	.008	uM	EPICHEM
DNDI1677865	1003108	= 	26.64	uM	EPICHEM
DNDI1677866	1002457	= 	.249	uM	EPICHEM
DNDI1677866	1000461	= 	.102	uM	EPICHEM
DNDI1677866	1003108	> 	100	uM	EPICHEM
DNDI1684753	1000461	= 	.0423	uM	EPICHEM
DNDI1684753	1002457	= 	.076	uM	EPICHEM
DNDI1684753	1003108	= 	87.69	uM	EPICHEM
DNDI1684754	1000461	= 	.05199999999999999	uM	EPICHEM
DNDI1684754	1002457	= 	.085	uM	EPICHEM
DNDI1684754	1003108	= 	51.3	uM	EPICHEM
DNDI1695339	1000461	= 	3.06	uM	EPICHEM
DNDI1695339	1002457	= 	8.66	uM	EPICHEM
DNDI1695339	1003108	> 	100	uM	EPICHEM
DNDI1695340	1003108	> 	100	uM	EPICHEM
DNDI1695340	1000461	= 	.565	uM	EPICHEM
DNDI1695340	1002457	= 	1.02	uM	EPICHEM
DNDI1695341	1003108	= 	39.65	uM	EPICHEM
DNDI1695341	1002457	= 	.0175	uM	EPICHEM
DNDI1695341	1000461	= 	.007	uM	EPICHEM
DNDI1695341	1002457	= 	.016	uM	EPICHEM
DNDI1695341	1000461	= 	.0066	uM	EPICHEM
DNDI1695341	1003108	= 	54.44	uM	EPICHEM
DNDI1695342	1000461	= 	1.81	uM	EPICHEM
DNDI1695342	1002457	= 	3.16	uM	EPICHEM
DNDI1695342	1003108	> 	100	uM	EPICHEM
DNDI1697554	1002457	= 	.092	uM	EPICHEM
DNDI1697554	1003108	> 	100	uM	EPICHEM
DNDI1697554	1000461	= 	.0535	uM	EPICHEM
DNDI1703785	1000461	= 	.029	uM	EPICHEM
DNDI1703785	1002457	= 	.081	uM	EPICHEM
DNDI1703785	1003108	= 	77.01	uM	EPICHEM
DNDI1703786	1000461	= 	6.04	uM	EPICHEM
DNDI1703786	1002457	> 	10	uM	EPICHEM
DNDI1703786	1003108	> 	100	uM	EPICHEM
DNDI1703787	1000461	= 	.103	uM	EPICHEM
DNDI1703787	1002457	= 	.298	uM	EPICHEM
DNDI1703787	1003108	= 	73.88	uM	EPICHEM
DNDI1703788	1003108	= 	51.63	uM	EPICHEM
DNDI1703788	1000461	= 	.006	uM	EPICHEM
DNDI1703788	1002457	= 	.011	uM	EPICHEM
DNDI1703789	1003108	= 	62.27	uM	EPICHEM
DNDI1703789	1002457	= 	.328	uM	EPICHEM
DNDI1703789	1000461	= 	.099	uM	EPICHEM
DNDI1713295	1003108	> 	100	uM	EPICHEM
DNDI1713295	1002457	> 	10	uM	EPICHEM
DNDI1713295	1000461	= 	4.158	uM	EPICHEM
DNDI1715608	1000461	= 	.065	uM	EPICHEM
DNDI1715608	1002457	> 	.1	uM	EPICHEM
DNDI1715608	1003108	= 	66.59	uM	EPICHEM
DNDI1715609	1000461	= 	.046	uM	EPICHEM
DNDI1715609	1002457	= 	.088	uM	EPICHEM
DNDI1715609	1003108	= 	71.24	uM	EPICHEM
DNDI1720696	1000461	= 	.22999999999999998	uM	EPICHEM
DNDI1720696	1003108	> 	100	uM	EPICHEM
DNDI1720696	1002457	= 	.5994999999999999	uM	EPICHEM
DNDI1724340	1000461	= 	.019	uM	EPICHEM
DNDI1724340	1002457	= 	.047	uM	EPICHEM
DNDI1724340	1003108	= 	50.2	uM	EPICHEM
DNDI1724341	1000461	= 	.062	uM	EPICHEM
DNDI1724341	1002457	> 	.1	uM	EPICHEM
DNDI1724341	1003108	> 	100	uM	EPICHEM
DNDI1724943	1000461	= 	6.46	uM	EPICHEM
DNDI1724943	1002457	> 	10	uM	EPICHEM
DNDI1724943	1003108	= 	43.36	uM	EPICHEM
DNDI1724944	1000461	= 	22.41	uM	EPICHEM
DNDI1724944	1002457	= 	57.5	uM	EPICHEM
DNDI1724944	1003108	> 	100	uM	EPICHEM
DNDI1729589	1003108	> 	100	uM	EPICHEM
DNDI1729589	1002457	> 	100	uM	EPICHEM
DNDI1729589	1000461	= 	49.046	uM	EPICHEM
DNDI1729590	1002457	> 	100	uM	EPICHEM
DNDI1729590	1003108	> 	100	uM	EPICHEM
DNDI1729590	1000461	= 	74.987	uM	EPICHEM
DNDI1729591	1000461	= 	47.164	uM	EPICHEM
DNDI1729591	1002457	> 	100	uM	EPICHEM
DNDI1729591	1003108	= 	73.98	uM	EPICHEM
DNDI1729592	1000461	= 	65.123	uM	EPICHEM
DNDI1729592	1002457	> 	100	uM	EPICHEM
DNDI1729592	1003108	> 	100	uM	EPICHEM
