smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP
CC(C)(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,CC(C)(C)C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,.,= ,72.87,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,.,= ,0.0585,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,.,= ,0.131,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,Cc1ncsc1C(=O)N1CCN(C(c2cccnc2)c2ccc(C(F)(F)F)cc2F)CC1,.,= ,96.88,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,.,= ,59.86,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,.,= ,0.118,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,FC(F)(F)c1ccc(C(NC2CCN(c3cncs3)CC2)c2cccnc2)cc1,.,= ,0.025,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,.,= ,0.0103985,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,N#Cc1ccc(C(c2cccnc2)N2CCC(NC(=O)c3c(F)cccc3C(F)(F)F)CC2)cc1,.,= ,0.0044805,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,.,= ,0.1215,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,CC(C)(C)OC(=O)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,.,= ,0.332,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,.,= ,0.16799999999999998,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,Cc1nnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,.,= ,0.0695,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.068,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,CC(C)(C)NC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.128,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,.,= ,0.067,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,O=C(c1ccccc1)N1CC(CNC(c2ccc(C(F)(F)F)cc2)c2cccnc2)C1,.,= ,0.14250000000000002,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,.,= ,0.504,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,CCn1nc(C)cc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,.,= ,0.9335,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1ccnc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,Cn1ccnc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,.,= ,0.239,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cn1ccnc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,Cn1ccnc1C(=O)NC1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,.,= ,0.482,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,.,= ,0.02849999999999999,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,.,= ,0.0775,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,.,= ,0.16899999999999998,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,.,= ,0.2995,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,Cn1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)cn1,.,= ,54.34,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.034,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,CC(C)(C)C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.094,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,.,= ,0.02899999999999999,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,.,= ,0.101,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,Cc1cnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)s1,.,= ,59.94,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,.,= ,0.0125,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,.,= ,0.0335,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,Fc1cc(Cl)ccc1C(NC1CCN(c2c(F)cccc2F)CC1)c1cccnc1,.,= ,56.34,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1,Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1,.,= ,0.3845,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1,Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cn1,.,= ,0.655,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(c1cc[nH]n1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1cc[nH]n1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.2945,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
O=C(c1cc[nH]n1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1cc[nH]n1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.5705,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,.,= ,0.0995,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,.,= ,0.2805,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,Cn1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c(C(F)(F)F)n1,.,= ,77.11,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
Cn1ccnc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cn1ccnc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.2085,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cn1ccnc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Cn1ccnc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.0815,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCn1nc(C)cc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CCn1nc(C)cc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.07050000000000001,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
CCn1nc(C)cc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,CCn1nc(C)cc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.2065,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
OC(c1ccc(C(F)(F)F)cc1)(c1cncc(Cl)c1)c1ccc(Cl)cc1F,OC(c1ccc(C(F)(F)F)cc1)(c1cncc(Cl)c1)c1ccc(Cl)cc1F,.,= ,78.65,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,.,= ,0.1225,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,.,= ,0.318,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,COc1cncc(C(O)(c2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc2F)c1,.,= ,67.4,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.106,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,76.06,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,O=C(c1ccccc1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.033,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,.,= ,0.062,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,.,= ,0.2205,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,.,= ,0.194,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,.,= ,0.4225,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,OC(c1ccc(C(F)(F)F)cc1)(c1cncc(F)c1)c1ccc(Cl)cc1F,.,= ,51.36,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,0.0055,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,0.0125,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,77.16,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,0.0019035,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,0.009522,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,N#Cc1ccc(C(O)(c2ccc(C(F)(F)F)cc2)c2cccnc2)c(F)c1,.,= ,56.13,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,.,= ,0.031,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,.,= ,0.1205,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,N#Cc1ccnc(N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n1,.,= ,49.71,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.0685,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,Cc1ncsc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cncs2)CC1,.,= ,0.2405,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,.,= ,0.0475,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,.,= ,0.1495,T. cruzi,,,uM,,IC90,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA2
Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,Cc1cc(C(=O)N2CCC(NC(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,.,= ,71.73,L-6 cells,,,uM,,IC50,,,CYTOTOXICITY,set6,F,rat myoblasts from skeletal muscle,ORGANISM,,,EPICHEM,MURVTCYT1
FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cncs2)cc1,FC(F)(F)c1ccc(C(NC2CCN(c3ncccn3)CC2)c2cncs2)cc1,.,= ,0.02,T. cruzi,,,uM,,IC50,,,Chagas in vitro,set6,F,"Tulahuen LacZ, Clone C4",ORGANISM,,,EPICHEM,MURVTCHA1
