COMPOUND_ID	ASSAY_ID	STATUS	VALUE	UNIT	SUPPLIER
DNDI95153	122428	=	-8	%	SCYNEXIS
DNDI95176	122428	=	-8	%	SCYNEXIS
DNDI95189	122428	=	-13	%	SCYNEXIS
DNDI95193	122428	=	-20	%	SCYNEXIS
DNDI95203	122428	=	37	%	SCYNEXIS
DNDI95213	122428	=	-15	%	SCYNEXIS
DNDI95217	122428	=	3	%	SCYNEXIS
DNDI95223	122428	=	-10	%	SCYNEXIS
DNDI95233	122428	=	-10	%	SCYNEXIS
DNDI95243	122428	=	-11	%	SCYNEXIS
DNDI95293	122428	=	4	%	SCYNEXIS
DNDI95303	122428	=	86	%	SCYNEXIS
DNDI95303	1000986	=	3.01	ug/ml	SCYNEXIS
DNDI95323	122428	=	99	%	SCYNEXIS
DNDI95323	1004728	>	50	ug/ml	SCYNEXIS
DNDI95323	1000986	=	.34	ug/ml	SCYNEXIS
DNDI95352	122428	=	4	%	SCYNEXIS
DNDI95353	122428	=	-12	%	SCYNEXIS
DNDI95357	122428	=	9	%	SCYNEXIS
DNDI95382	1004728	>	50	ug/ml	SCYNEXIS
DNDI95382	122428	=	98	%	SCYNEXIS
DNDI95382	1000986	=	.92	ug/ml	SCYNEXIS
DNDI95383	122428	=	93	%	SCYNEXIS
DNDI95383	1000986	=	1.96	ug/ml	SCYNEXIS
DNDI953869	1005759	=	3.55	ug/ml	SCYNEXIS
DNDI953869	1000986	=	1.63	ug/ml	SCYNEXIS
DNDI953869	1004728	>	50	ug/ml	SCYNEXIS
DNDI953870	1005759	=	1.48	ug/ml	SCYNEXIS
DNDI953870	1005454	=	73	Min	SCYNEXIS
DNDI953870	1005451	=	12	uL/min/mg	SCYNEXIS
DNDI953870	1004693	=	3.4	day	SCYNEXIS
DNDI953870	1004708	=	97	Min	SCYNEXIS
DNDI953870	1004709	=	30	uL/min/mg	SCYNEXIS
DNDI953870	122206	=	1.6	uM	SCYNEXIS
DNDI953870	1000249	=	5.51	none	SCYNEXIS
DNDI953870	1004728	>	50	ug/ml	SCYNEXIS
DNDI953870	1005268	=	.3	ug/ml	SCYNEXIS
DNDI953870	1000986	=	.1	ug/ml	SCYNEXIS
DNDI953870	1004710	=	179	Min	SCYNEXIS
DNDI953870	1000986	=	.3	ug/ml	SCYNEXIS
DNDI953870	1003508	=	16	uL/min/mg	SCYNEXIS
DNDI953870	1005451	=	11	uL/min/mg	SCYNEXIS
DNDI953870	1000026	=	.186	ug/ml	SCYNEXIS
DNDI953870	1000032	=	5.25	ug/ml	SCYNEXIS
DNDI953870	1005454	=	81	Min	SCYNEXIS
DNDI953870	1000016	=	.647	ug/ml	SCYNEXIS
DNDI953870	1003108	=	2.31	ug/ml	SCYNEXIS
DNDI953870	1000461	=	2.8	ug/ml	SCYNEXIS
DNDI953870	1000986	=	.35	ug/ml	SCYNEXIS
DNDI953871	1005759	=	4.47	ug/ml	SCYNEXIS
DNDI953871	1004728	>	50	ug/ml	SCYNEXIS
DNDI953871	1005268	=	2.01	ug/ml	SCYNEXIS
DNDI953871	1000986	=	.9	ug/ml	SCYNEXIS
DNDI953871	1003108	=	12.68	ug/ml	SCYNEXIS
DNDI953871	1000016	=	2.41	ug/ml	SCYNEXIS
DNDI953871	1000032	=	20.36	ug/ml	SCYNEXIS
DNDI953871	1000026	=	.532	ug/ml	SCYNEXIS
DNDI953871	1000461	=	8.2	ug/ml	SCYNEXIS
DNDI953871	1000986	=	1.34	ug/ml	SCYNEXIS
DNDI953871	1000986	=	1.55	ug/ml	SCYNEXIS
DNDI953872	1004710	=	23	Min	SCYNEXIS
DNDI953872	1004708	=	114	Min	SCYNEXIS
DNDI953872	1004709	=	25	uL/min/mg	SCYNEXIS
DNDI953872	122206	=	12.5	uM	SCYNEXIS
DNDI953872	1004728	>	50	ug/ml	SCYNEXIS
DNDI953872	1000249	=	4.2	none	SCYNEXIS
DNDI953872	1000986	=	.66	ug/ml	SCYNEXIS
DNDI953872	1005759	<	3.13	ug/ml	SCYNEXIS
DNDI953872	1003508	=	126	uL/min/mg	SCYNEXIS
DNDI953873	1005759	=	3.39	ug/ml	SCYNEXIS
DNDI953873	1000986	=	.81	ug/ml	SCYNEXIS
DNDI953873	1004728	>	50	ug/ml	SCYNEXIS
DNDI953874	1005759	=	4.68	ug/ml	SCYNEXIS
DNDI953874	1000986	=	1.35	ug/ml	SCYNEXIS
DNDI953874	1004728	>	50	ug/ml	SCYNEXIS
DNDI953875	1004728	=	37	ug/ml	SCYNEXIS
DNDI953875	1000986	=	1.48	ug/ml	SCYNEXIS
DNDI953875	1005759	=	3.23	ug/ml	SCYNEXIS
DNDI953876	1005759	=	6.48	ug/ml	SCYNEXIS
DNDI953876	1000986	=	1.45	ug/ml	SCYNEXIS
DNDI953876	1004728	>	50	ug/ml	SCYNEXIS
DNDI953877	1005759	=	3.56	ug/ml	SCYNEXIS
DNDI953877	1000986	=	1.11	ug/ml	SCYNEXIS
DNDI953877	1004728	>	50	ug/ml	SCYNEXIS
DNDI953878	1005759	>	50	ug/ml	SCYNEXIS
DNDI953878	1000986	>	5	ug/ml	SCYNEXIS
DNDI953878	1004728	>	50	ug/ml	SCYNEXIS
DNDI953879	1005759	>	50	ug/ml	SCYNEXIS
DNDI953879	1000986	>	5	ug/ml	SCYNEXIS
DNDI953879	1004728	>	50	ug/ml	SCYNEXIS
DNDI953880	1005759	=	27.2	ug/ml	SCYNEXIS
DNDI953880	1000986	>	5	ug/ml	SCYNEXIS
DNDI953880	1004728	>	50	ug/ml	SCYNEXIS
DNDI953881	1005759	=	27.66	ug/ml	SCYNEXIS
DNDI953881	1000986	>	5	ug/ml	SCYNEXIS
DNDI953881	1004728	>	50	ug/ml	SCYNEXIS
DNDI953889	1000249	=	3.82	none	SCYNEXIS
DNDI953889	1004690	=	4	day	SCYNEXIS
DNDI953889	1004689	=	4	day	SCYNEXIS
DNDI953889	1005759	>	10	ug/ml	SCYNEXIS
DNDI953889	1005454	=	3	Min	SCYNEXIS
DNDI953889	1005451	=	329	uL/min/mg	SCYNEXIS
DNDI953889	1004710	=	5	Min	SCYNEXIS
DNDI953889	1004708	=	76	Min	SCYNEXIS
DNDI953889	1004709	=	38	uL/min/mg	SCYNEXIS
DNDI953889	1004691	=	4.3	day	SCYNEXIS
DNDI953889	1004692	=	4	day	SCYNEXIS
DNDI953889	1004693	=	4.6	day	SCYNEXIS
DNDI953889	1000986	=	.61	ug/ml	SCYNEXIS
DNDI953889	1003108	=	58.33	ug/ml	SCYNEXIS
DNDI953889	1000016	=	4.7	ug/ml	SCYNEXIS
DNDI953889	1000032	=	11.92	ug/ml	SCYNEXIS
DNDI953889	1000026	=	18.3	ug/ml	SCYNEXIS
DNDI953889	1000461	>	30	ug/ml	SCYNEXIS
DNDI953889	1003508	=	544	uL/min/mg	SCYNEXIS
DNDI953889	1004688	=	4	day	SCYNEXIS
DNDI953889	1004728	>	50	ug/ml	SCYNEXIS
DNDI953889	122206	=	50	uM	SCYNEXIS
DNDI953890	1005759	>	10	ug/ml	SCYNEXIS
DNDI953890	1004693	=	4	day	SCYNEXIS
DNDI953890	1004708	=	219	Min	SCYNEXIS
DNDI953890	1004709	=	13	uL/min/mg	SCYNEXIS
DNDI953890	122206	=	100	uM	SCYNEXIS
DNDI953890	1004728	>	50	ug/ml	SCYNEXIS
DNDI953890	1000249	=	3.84	none	SCYNEXIS
DNDI953890	1000986	=	.57	ug/ml	SCYNEXIS
DNDI953890	1003108	=	63.3	ug/ml	SCYNEXIS
DNDI953890	1000016	=	4.4	ug/ml	SCYNEXIS
DNDI953890	1000032	=	33.99	ug/ml	SCYNEXIS
DNDI953890	1000026	=	14.4	ug/ml	SCYNEXIS
DNDI953890	1000461	>	30	ug/ml	SCYNEXIS
DNDI953890	1003508	=	421	uL/min/mg	SCYNEXIS
DNDI953890	1004710	=	7	Min	SCYNEXIS
DNDI953891	1005759	>	10	ug/ml	SCYNEXIS
DNDI953891	1005454	=	21	Min	SCYNEXIS
DNDI953891	1005451	=	40	uL/min/mg	SCYNEXIS
DNDI953891	1006729	=	0	%	SCYNEXIS
DNDI953891	1004710	=	32	Min	SCYNEXIS
DNDI953891	1004708	=	128	Min	SCYNEXIS
DNDI953891	1004709	=	23	uL/min/mg	SCYNEXIS
DNDI953891	122206	>	200	uM	SCYNEXIS
DNDI953891	1003508	=	91	uL/min/mg	SCYNEXIS
DNDI953891	1000461	>	30	ug/ml	SCYNEXIS
DNDI953891	1006731	=	1.05	%	SCYNEXIS
DNDI953891	1000026	=	7.46	ug/ml	SCYNEXIS
DNDI953891	1000032	=	17.02	ug/ml	SCYNEXIS
DNDI953891	1000016	=	3.7	ug/ml	SCYNEXIS
DNDI953891	1003108	=	62.3	ug/ml	SCYNEXIS
DNDI953891	1000986	=	.52	ug/ml	SCYNEXIS
DNDI953891	1000249	=	3.6	none	SCYNEXIS
DNDI953891	1004728	>	50	ug/ml	SCYNEXIS
DNDI953892	1005759	>	10	ug/ml	SCYNEXIS
DNDI953892	1004728	>	50	ug/ml	SCYNEXIS
DNDI953892	1000986	>	5	ug/ml	SCYNEXIS
DNDI953892	1003108	>	90	ug/ml	SCYNEXIS
DNDI953892	1000016	>	5	ug/ml	SCYNEXIS
DNDI953892	1000032	>	90	ug/ml	SCYNEXIS
DNDI953892	1000026	>	90	ug/ml	SCYNEXIS
DNDI953892	1000461	>	30	ug/ml	SCYNEXIS
DNDI95402	122428	=	4	%	SCYNEXIS
DNDI95403	122428	=	-2	%	SCYNEXIS
DNDI95405	122428	=	2	%	SCYNEXIS
DNDI95413	122428	=	-5	%	SCYNEXIS
DNDI95423	122428	=	-5	%	SCYNEXIS
DNDI95433	122428	=	-15	%	SCYNEXIS
DNDI95443	122428	=	97	%	SCYNEXIS
DNDI95443	1000986	=	1.51	ug/ml	SCYNEXIS
DNDI95449	122428	=	-10	%	SCYNEXIS
DNDI95463	122428	=	-9	%	SCYNEXIS
DNDI95473	122428	=	-14	%	SCYNEXIS
DNDI95477	122428	=	-9	%	SCYNEXIS
DNDI95503	122428	=	99	%	SCYNEXIS
DNDI95503	1000986	=	.15	ug/ml	SCYNEXIS
DNDI95503	1004728	>	50	ug/ml	SCYNEXIS
DNDI95512	122428	=	8	%	SCYNEXIS
DNDI95513	122428	=	-3	%	SCYNEXIS
DNDI95533	122428	=	6	%	SCYNEXIS
DNDI95543	122428	=	6	%	SCYNEXIS
DNDI95553	122428	=	80	%	SCYNEXIS
DNDI95553	1000986	=	1.77	ug/ml	SCYNEXIS
DNDI95643	122428	=	28	%	SCYNEXIS
DNDI95646	122428	=	-6	%	SCYNEXIS
DNDI95648	122428	=	10	%	SCYNEXIS
DNDI95650	122428	=	10	%	SCYNEXIS
DNDI95653	122428	=	8	%	SCYNEXIS
DNDI95663	122428	=	12	%	SCYNEXIS
DNDI95718	122428	=	3	%	SCYNEXIS
DNDI95741	122428	=	-11	%	SCYNEXIS
DNDI95757	122428	=	-1	%	SCYNEXIS
DNDI95762	122428	=	-8	%	SCYNEXIS
DNDI95763	122428	=	-7	%	SCYNEXIS
DNDI95783	122428	=	100	%	SCYNEXIS
DNDI95783	1004728	>	50	ug/ml	SCYNEXIS
DNDI95783	1000986	=	.55	ug/ml	SCYNEXIS
DNDI95793	122428	=	42	%	SCYNEXIS
DNDI95797	122428	=	-3	%	SCYNEXIS
DNDI95799	122428	=	4	%	SCYNEXIS
DNDI95808	122428	=	-8	%	SCYNEXIS
DNDI95813	122428	=	-4	%	SCYNEXIS
DNDI95817	122428	=	4	%	SCYNEXIS
DNDI95883	122428	=	5	%	SCYNEXIS
DNDI95893	122428	=	14	%	SCYNEXIS
DNDI95933	1000986	=	.81	ug/ml	SCYNEXIS
DNDI95933	1004728	=	32.45	ug/ml	SCYNEXIS
DNDI95933	122428	=	100	%	SCYNEXIS
DNDI95953	122428	=	69	%	SCYNEXIS
DNDI95956	122428	=	-3	%	SCYNEXIS
DNDI95966	122428	=	-10	%	SCYNEXIS
DNDI95967	122428	=	-6	%	SCYNEXIS
DNDI95992	122428	=	-1	%	SCYNEXIS
DNDI96010	122428	=	4	%	SCYNEXIS
DNDI96013	122428	=	9	%	SCYNEXIS
DNDI96018	122428	=	14	%	SCYNEXIS
DNDI96019	122428	=	-4	%	SCYNEXIS
DNDI96023	122428	=	100	%	SCYNEXIS
DNDI96023	1004728	>	50	ug/ml	SCYNEXIS
DNDI96023	1000986	=	.73	ug/ml	SCYNEXIS
DNDI96033	122428	=	99	%	SCYNEXIS
DNDI96033	1000986	=	.37	ug/ml	SCYNEXIS
DNDI96033	1004728	>	50	ug/ml	SCYNEXIS
DNDI96071	122428	=	-2	%	SCYNEXIS
DNDI96078	122428	=	7	%	SCYNEXIS
DNDI96080	122428	=	2	%	SCYNEXIS
DNDI96086	122428	=	-3	%	SCYNEXIS
DNDI96088	122428	=	-4	%	SCYNEXIS
DNDI96090	122428	=	-6	%	SCYNEXIS
DNDI96133	122428	=	2	%	SCYNEXIS
DNDI96153	122428	=	2	%	SCYNEXIS
DNDI96158	1000986	=	2.45	ug/ml	SCYNEXIS
DNDI96158	122428	=	75	%	SCYNEXIS
DNDI96163	122428	=	99	%	SCYNEXIS
DNDI96163	1000986	=	1.09	ug/ml	SCYNEXIS
DNDI96163	1004728	>	50	ug/ml	SCYNEXIS
DNDI96176	122428	=	1	%	SCYNEXIS
DNDI96193	122428	=	-1	%	SCYNEXIS
DNDI96197	122428	=	-7	%	SCYNEXIS
DNDI96203	122428	=	-8	%	SCYNEXIS
DNDI96253	122428	=	8	%	SCYNEXIS
DNDI96263	122428	=	99	%	SCYNEXIS
DNDI96263	1000986	=	1.28	ug/ml	SCYNEXIS
DNDI96266	122428	=	10	%	SCYNEXIS
DNDI96276	122428	=	2	%	SCYNEXIS
DNDI96283	122428	=	99	%	SCYNEXIS
DNDI96283	1004728	>	50	ug/ml	SCYNEXIS
DNDI96283	1000986	=	.21	ug/ml	SCYNEXIS
DNDI96287	122428	=	6	%	SCYNEXIS
DNDI96311	122428	=	-11	%	SCYNEXIS
DNDI96358	122428	=	7	%	SCYNEXIS
DNDI96360	122428	=	10	%	SCYNEXIS
DNDI96362	122428	=	-39	%	SCYNEXIS
DNDI96363	122428	=	6	%	SCYNEXIS
DNDI96368	122428	=	2	%	SCYNEXIS
DNDI96373	122428	=	2	%	SCYNEXIS
DNDI96378	122428	=	-2	%	SCYNEXIS
DNDI96383	122428	=	4	%	SCYNEXIS
DNDI96433	122428	=	-6	%	SCYNEXIS
DNDI96437	122428	=	-4	%	SCYNEXIS
DNDI96483	122428	=	4	%	SCYNEXIS
DNDI96488	122428	=	-6	%	SCYNEXIS
DNDI96491	122428	=	3	%	SCYNEXIS
DNDI96496	122428	=	0	%	SCYNEXIS
DNDI96497	122428	=	-13	%	SCYNEXIS
DNDI96501	122428	=	15	%	SCYNEXIS
DNDI96504	122428	=	2	%	SCYNEXIS
DNDI96508	122428	=	-2	%	SCYNEXIS
DNDI96510	122428	=	97	%	SCYNEXIS
DNDI96510	1004728	>	50	ug/ml	SCYNEXIS
DNDI96510	1000986	=	1.04	ug/ml	SCYNEXIS
DNDI96511	122428	=	86	%	SCYNEXIS
DNDI96511	1004728	>	50	ug/ml	SCYNEXIS
DNDI96511	1000986	=	1.12	ug/ml	SCYNEXIS
DNDI96517	122428	=	-7	%	SCYNEXIS
DNDI96520	122428	=	-12	%	SCYNEXIS
DNDI96523	122428	=	-2	%	SCYNEXIS
DNDI96527	122428	=	-5	%	SCYNEXIS
DNDI96537	122428	=	-2	%	SCYNEXIS
DNDI96538	122428	=	-15	%	SCYNEXIS
DNDI96556	122428	=	71	%	SCYNEXIS
DNDI96557	122428	=	-9	%	SCYNEXIS
DNDI96567	122428	=	95	%	SCYNEXIS
DNDI96567	1004728	>	50	ug/ml	SCYNEXIS
DNDI96567	1000986	=	1.12	ug/ml	SCYNEXIS
DNDI96568	122428	=	-10	%	SCYNEXIS
DNDI96577	122428	=	-1	%	SCYNEXIS
DNDI96578	122428	=	97	%	SCYNEXIS
DNDI96578	1000986	=	1.39	ug/ml	SCYNEXIS
DNDI96586	122428	=	99	%	SCYNEXIS
DNDI96586	1004728	>	50	ug/ml	SCYNEXIS
DNDI96586	1000986	=	.64	ug/ml	SCYNEXIS
DNDI96587	122428	=	97	%	SCYNEXIS
DNDI96587	1000986	=	1.41	ug/ml	SCYNEXIS
DNDI96594	122428	=	99	%	SCYNEXIS
DNDI96594	1004728	>	50	ug/ml	SCYNEXIS
DNDI96594	1000986	=	.08	ug/ml	SCYNEXIS
DNDI96597	122428	=	82	%	SCYNEXIS
DNDI96597	1000986	=	2.18	ug/ml	SCYNEXIS
DNDI96603	122428	=	-3	%	SCYNEXIS
DNDI96610	122428	=	1	%	SCYNEXIS
DNDI96611	122428	=	5	%	SCYNEXIS
DNDI96613	122428	=	2	%	SCYNEXIS
DNDI96618	122428	=	-7	%	SCYNEXIS
DNDI96620	1004728	>	50	ug/ml	SCYNEXIS
DNDI96620	1000986	=	.92	ug/ml	SCYNEXIS
DNDI96620	122428	=	99	%	SCYNEXIS
DNDI96621	1000986	=	2.17	ug/ml	SCYNEXIS
DNDI96621	122428	=	87	%	SCYNEXIS
DNDI96623	122428	=	13	%	SCYNEXIS
DNDI96627	122428	=	5	%	SCYNEXIS
DNDI96633	122428	=	51	%	SCYNEXIS
DNDI96640	122428	=	-4	%	SCYNEXIS
DNDI96641	122428	=	99	%	SCYNEXIS
DNDI96641	1004728	>	50	ug/ml	SCYNEXIS
DNDI96641	1000986	=	1.08	ug/ml	SCYNEXIS
DNDI96677	122428	=	-1	%	SCYNEXIS
DNDI96704	122428	=	19	%	SCYNEXIS
DNDI96707	122428	=	-7	%	SCYNEXIS
DNDI96710	122428	=	75	%	SCYNEXIS
DNDI96714	122428	=	29	%	SCYNEXIS
DNDI96716	122428	=	8	%	SCYNEXIS
DNDI96717	122428	=	11	%	SCYNEXIS
DNDI96720	122428	=	1	%	SCYNEXIS
DNDI96724	1000986	=	.13	ug/ml	SCYNEXIS
DNDI96724	1004728	>	50	ug/ml	SCYNEXIS
DNDI96724	122428	=	100	%	SCYNEXIS
DNDI96727	122428	=	-17	%	SCYNEXIS
DNDI96730	122428	=	99	%	SCYNEXIS
DNDI96730	1004728	=	44.92	ug/ml	SCYNEXIS
DNDI96730	1000986	=	1.06	ug/ml	SCYNEXIS
DNDI96731	122428	=	99	%	SCYNEXIS
DNDI96731	1004728	>	50	ug/ml	SCYNEXIS
DNDI96731	1000986	=	1.07	ug/ml	SCYNEXIS
DNDI96737	122428	=	11	%	SCYNEXIS
DNDI96748	122428	=	-7	%	SCYNEXIS
DNDI96754	122428	=	25	%	SCYNEXIS
DNDI96770	122428	=	-4	%	SCYNEXIS
DNDI96771	122428	=	5	%	SCYNEXIS
DNDI96773	122428	=	10	%	SCYNEXIS
DNDI96777	122428	=	-1	%	SCYNEXIS
DNDI96788	122428	=	-8	%	SCYNEXIS
DNDI96797	122428	=	-5	%	SCYNEXIS
DNDI96843	122428	=	2	%	SCYNEXIS
DNDI96853	122428	=	0	%	SCYNEXIS
DNDI96897	122428	=	83	%	SCYNEXIS
DNDI96897	1000986	=	2.25	ug/ml	SCYNEXIS
DNDI969009	1000461	>	30	ug/ml	SCYNEXIS
DNDI969009	1000026	=	25.9	ug/ml	SCYNEXIS
DNDI969009	1000032	=	13.64	ug/ml	SCYNEXIS
DNDI969009	1000016	>	5	ug/ml	SCYNEXIS
DNDI969009	1003108	>	83.5	ug/ml	SCYNEXIS
DNDI969009	1000986	>	5	ug/ml	SCYNEXIS
DNDI969009	1004728	>	50	ug/ml	SCYNEXIS
DNDI969009	1005759	>	10	ug/ml	SCYNEXIS
DNDI969010	1000249	=	4.67	none	SCYNEXIS
DNDI969010	1004748	=	50	uM	SCYNEXIS
DNDI969010	1000986	=	2.02	ug/ml	SCYNEXIS
DNDI969010	1004728	>	50	ug/ml	SCYNEXIS
DNDI969010	1005453	=	67	Min	SCYNEXIS
DNDI969010	1005450	=	13	uL/min/mg	SCYNEXIS
DNDI969010	1005454	=	11	Min	SCYNEXIS
DNDI969010	1005451	=	78	uL/min/mg	SCYNEXIS
DNDI969011	1000461	=	7.73	ug/ml	SCYNEXIS
DNDI969011	1000026	=	8.99	ug/ml	SCYNEXIS
DNDI969011	1000032	=	13.28	ug/ml	SCYNEXIS
DNDI969011	1000016	=	2.18	ug/ml	SCYNEXIS
DNDI969011	1003108	=	17.19	ug/ml	SCYNEXIS
DNDI969011	1005759	>	10	ug/ml	SCYNEXIS
DNDI969011	1004728	>	50	ug/ml	SCYNEXIS
DNDI969011	1000986	=	1.19	ug/ml	SCYNEXIS
DNDI969012	1005759	>	10	ug/ml	SCYNEXIS
DNDI969012	1004710	=	12	Min	SCYNEXIS
DNDI969012	1004708	=	260	Min	SCYNEXIS
DNDI969012	1004709	=	11	uL/min/mg	SCYNEXIS
DNDI969012	122206	=	50	uM	SCYNEXIS
DNDI969012	1000249	=	4.3	none	SCYNEXIS
DNDI969012	1004728	>	50	ug/ml	SCYNEXIS
DNDI969012	1003508	=	243	uL/min/mg	SCYNEXIS
DNDI969012	1000461	=	21.4	ug/ml	SCYNEXIS
DNDI969012	1000026	=	18.5	ug/ml	SCYNEXIS
DNDI969012	1000032	=	53.08	ug/ml	SCYNEXIS
DNDI969012	1000016	=	2.57	ug/ml	SCYNEXIS
DNDI969012	1003108	>	90	ug/ml	SCYNEXIS
DNDI969012	1000986	=	1.17	ug/ml	SCYNEXIS
DNDI969109	1004748	=	50	uM	SCYNEXIS
DNDI969109	1000249	=	4.46	none	SCYNEXIS
DNDI969109	1005454	=	5	Min	SCYNEXIS
DNDI969109	1005451	=	157	uL/min/mg	SCYNEXIS
DNDI969109	1004728	>	50	ug/ml	SCYNEXIS
DNDI969109	1000986	>	5	ug/ml	SCYNEXIS
DNDI969110	1004728	>	50	ug/ml	SCYNEXIS
DNDI969110	1000986	>	5	ug/ml	SCYNEXIS
DNDI96914	122428	=	70	%	SCYNEXIS
DNDI96917	122428	=	92	%	SCYNEXIS
DNDI96917	1000986	=	1.94	ug/ml	SCYNEXIS
DNDI96920	122428	=	98	%	SCYNEXIS
DNDI96920	1004728	=	21.9	ug/ml	SCYNEXIS
DNDI96920	1000986	=	.54	ug/ml	SCYNEXIS
DNDI96927	122428	=	-8	%	SCYNEXIS
DNDI96937	122428	=	2	%	SCYNEXIS
DNDI96944	122428	=	5	%	SCYNEXIS
DNDI96946	122428	=	9	%	SCYNEXIS
DNDI96947	122428	=	-4	%	SCYNEXIS
DNDI96957	122428	=	5	%	SCYNEXIS
DNDI96961	122428	=	5	%	SCYNEXIS
DNDI96968	122428	=	-8	%	SCYNEXIS
DNDI96977	122428	=	-1	%	SCYNEXIS
DNDI96980	122428	=	99	%	SCYNEXIS
DNDI96980	1004728	=	38.58	ug/ml	SCYNEXIS
DNDI96980	1000986	=	1.12	ug/ml	SCYNEXIS
DNDI96981	122428	=	99	%	SCYNEXIS
DNDI96981	1004728	>	50	ug/ml	SCYNEXIS
DNDI96981	1000986	=	.76	ug/ml	SCYNEXIS
DNDI96983	122428	=	5	%	SCYNEXIS
DNDI96987	122428	=	3	%	SCYNEXIS
DNDI96993	122428	=	96	%	SCYNEXIS
DNDI96993	1000986	=	1.32	ug/ml	SCYNEXIS
DNDI96996	122428	=	98	%	SCYNEXIS
DNDI96996	1004728	=	33.48	ug/ml	SCYNEXIS
DNDI96996	1000986	=	.44	ug/ml	SCYNEXIS
DNDI97014	1000986	=	.49	ug/ml	SCYNEXIS
DNDI97014	122428	=	99	%	SCYNEXIS
DNDI97014	1004728	>	50	ug/ml	SCYNEXIS
DNDI97028	122428	=	-3	%	SCYNEXIS
DNDI97054	122428	=	-10	%	SCYNEXIS
DNDI97057	122428	=	6	%	SCYNEXIS
DNDI97067	122428	=	-1	%	SCYNEXIS
DNDI97076	122428	=	6	%	SCYNEXIS
DNDI970769	1000249	=	4.43	none	SCYNEXIS
DNDI970769	1000986	=	.62	ug/ml	SCYNEXIS
DNDI970769	1003108	>	90	ug/ml	SCYNEXIS
DNDI970769	1000016	=	4.41	ug/ml	SCYNEXIS
DNDI970769	1000032	=	73.37	ug/ml	SCYNEXIS
DNDI970769	1000026	=	62.6	ug/ml	SCYNEXIS
DNDI970769	1000461	>	30	ug/ml	SCYNEXIS
DNDI970769	1003508	=	767	uL/min/mg	SCYNEXIS
DNDI970769	1004710	=	4	Min	SCYNEXIS
DNDI970769	1004728	>	50	ug/ml	SCYNEXIS
DNDI970769	122206	=	100	uM	SCYNEXIS
DNDI970769	1004709	=	45	uL/min/mg	SCYNEXIS
DNDI970769	1004708	=	64	Min	SCYNEXIS
DNDI970769	1005759	>	10	ug/ml	SCYNEXIS
DNDI97077	122428	=	3	%	SCYNEXIS
DNDI970770	1000986	>	5	ug/ml	SCYNEXIS
DNDI970770	1004728	>	50	ug/ml	SCYNEXIS
DNDI970771	1000986	=	5	ug/ml	SCYNEXIS
DNDI970771	1004728	=	17	ug/ml	SCYNEXIS
DNDI970772	1000986	>	5	ug/ml	SCYNEXIS
DNDI970772	1004728	=	17	ug/ml	SCYNEXIS
DNDI970809	1000986	>	5	ug/ml	SCYNEXIS
DNDI970809	1004728	>	50	ug/ml	SCYNEXIS
DNDI970810	1004710	=	25	Min	SCYNEXIS
DNDI970810	1005759	>	10	ug/ml	SCYNEXIS
DNDI970810	1005454	=	9	Min	SCYNEXIS
DNDI970810	1005451	=	93	uL/min/mg	SCYNEXIS
DNDI970810	1004748	>	200	uM	SCYNEXIS
DNDI970810	1000249	=	4.04	none	SCYNEXIS
DNDI970810	1004693	=	1	day	SCYNEXIS
DNDI970810	1004691	=	4	day	SCYNEXIS
DNDI970810	1004708	=	633	Min	SCYNEXIS
DNDI970810	1004709	=	5	uL/min/mg	SCYNEXIS
DNDI970810	122206	>	200	uM	SCYNEXIS
DNDI970810	1003508	=	117	uL/min/mg	SCYNEXIS
DNDI970810	1000461	>	30	ug/ml	SCYNEXIS
DNDI970810	1000026	=	8.1	ug/ml	SCYNEXIS
DNDI970810	1000032	=	32.27	ug/ml	SCYNEXIS
DNDI970810	1000016	=	3.14	ug/ml	SCYNEXIS
DNDI970810	1003108	=	72.26	ug/ml	SCYNEXIS
DNDI970810	1000986	=	1.15	ug/ml	SCYNEXIS
DNDI970810	1000249	=	3.96	none	SCYNEXIS
DNDI970810	1004728	>	50	ug/ml	SCYNEXIS
DNDI97084	122428	=	25	%	SCYNEXIS
DNDI97088	122428	=	-16	%	SCYNEXIS
DNDI97090	122428	=	-3	%	SCYNEXIS
DNDI97091	122428	=	3	%	SCYNEXIS
DNDI97093	122428	=	3	%	SCYNEXIS
DNDI97094	122428	=	3	%	SCYNEXIS
DNDI97098	122428	=	1	%	SCYNEXIS
DNDI97101	122428	=	-4	%	SCYNEXIS
DNDI97110	122428	=	5	%	SCYNEXIS
DNDI97111	122428	=	1	%	SCYNEXIS
DNDI97117	122428	=	-15	%	SCYNEXIS
DNDI97118	122428	=	-5	%	SCYNEXIS
DNDI97120	122428	=	100	%	SCYNEXIS
DNDI97120	1004728	>	50	ug/ml	SCYNEXIS
DNDI97120	1000986	=	.89	ug/ml	SCYNEXIS
DNDI97126	122428	=	-4	%	SCYNEXIS
DNDI97128	122428	=	-11	%	SCYNEXIS
DNDI97130	1000986	=	.54	ug/ml	SCYNEXIS
DNDI97130	1004728	>	50	ug/ml	SCYNEXIS
DNDI97130	122428	=	98	%	SCYNEXIS
DNDI97136	122428	=	5	%	SCYNEXIS
DNDI97137	122428	=	6	%	SCYNEXIS
DNDI97147	122428	=	-2	%	SCYNEXIS
DNDI97156	122428	=	-14	%	SCYNEXIS
DNDI97164	122428	=	11	%	SCYNEXIS
